X,molecule,Value,logTox,Value_mmol,logToxm,stars,amine,amidine,acid,amide,rotor,rtvFG,mol_MW,dipole,SASA,FOSA,FISA,PISA,WPSA,volume,donorHB,accptHB,dip.2.V,ACxDN..5.SA,glob,QPpolrz,QPlogPC16,QPlogPoct,QPlogPw,QPlogPo.w,QPlogS,QPlogHERG,QPPCaco,QPlogBB,QPPMDCK,QPlogKp,IP.eV.,EA.eV.,SAfluorine,SAamideO,PSA,NandO,RuleOf5,ringatoms,in34,in56,noncon,nonHatm,HOMO_AM1,LUMO_AM1,dE,Species,Measure,Time.h.,aveTOX,EA.AM1,IA.AM1,Chem.Pot
14,31502575,35,3.555348061,0.17,-1.77,1,0,0,0,0,2,0,205.68,3.14,464.73,334.75,59.34,0,70.64,740.04,1,2.5,0.01,0.01,0.85,22.18,6.03,9.61,4.75,2.7,-3.83,-3.94,2711.08,0.07,3544.07,-2.42,9.68,-0.87,0,0,46.72,3,0,6,0,6,6,13,-10.21,1.2,11.42,Fathead,LC50,96,35,-1.2,10.21,-4.505
516,3206313,13.3,2.587764035,0.06,-2.86,2,0,0,0,0,3,0,233.22,5.41,494.76,377.77,116.99,0,0,830.69,0,5,0.04,0,0.86,25.16,6.72,10.8,5.97,1.47,-2.49,-3.74,770.07,-0.66,372.99,-3.39,10.92,0.36,0,0,94.87,7,0,0,0,0,0,16,-11.48,-0.4,11.08,Fathead,LC50,96,13.3,0.4,11.48,-5.94
331,329715,3.36,1.211940974,0.02,-4.01,3,0,0,0,0,3,0,184.11,2.29,350.22,0,229.67,120.55,0,539.62,1,2.75,0.01,0.01,0.92,14.67,5.95,7.86,6.46,0.07,-1.36,-3.48,65.76,-1.45,26.1,-5.04,11.22,2.42,0,0,107.23,7,0,6,0,6,0,13,-10.62,-2.26,8.36,Fathead,LC50,96,3.36,2.26,10.62,-6.44
332,330541,14.2,2.653241965,0.06,-2.8,1,0,0,0,1,1,0,233.1,8.96,437.83,160.95,40.21,107.88,128.79,707.54,1,2,0.11,0,0.88,22.55,6.9,11.31,6.26,2.68,-3.78,-2.66,3043.72,0.47,10000,-1.79,8.77,0.08,0,16.48,34.55,3,0,6,0,6,0,14,-8.96,-0.18,8.78,Fathead,LC50,96,14.2,0.18,8.96,-4.57
333,330938,1.13,0.122217633,0.01,-5.21,6,0,0,0,0,2,0,206.19,0.85,399.91,0,0,306.22,93.69,646.49,0,0.5,0,0,0.9,21.36,5.85,7.06,2.85,4.31,-4.14,-4.54,9906.04,-0.04,10000,-0.25,9.49,0.45,93.69,0,8.65,1,0,12,0,12,0,15,-9.06,-0.29,8.77,Fathead,LC50,96,1.13,0.29,9.06,-4.675
334,333415,9.35,2.235376343,0.03,-3.48,1,0,0,0,0,7,2,304.34,1.9,533.64,464.97,11.69,26.61,30.38,964.01,0,3.5,0,0,0.88,28.19,7.78,10.25,3.18,3.83,-3.63,-3.53,7675.22,0.12,6568.35,-0.97,9.03,1.23,0,0,45.99,5,0,6,0,6,0,19,-10.05,-1.6,8.45,Fathead,LC50,96,9.35,1.6,10.05,-5.825
595,34274049,136,4.912654886,0.51,-0.68,0,1,0,0,0,9,0,269.34,5.27,539.63,497.13,13.08,29.42,0,928.04,1,5.45,0.03,0.01,0.85,25.49,7.34,11.85,6.15,2.17,-1.45,-4.78,1856.72,0.3,1068.35,-2.86,9.18,-0.14,0,0,49.92,5,0,6,0,6,0,19,-8.89,0.23,9.13,Fathead,LC50,96,136,-0.23,8.89,-4.33
517,3428248,0.89,-0.116533816,0,-5.3,1,0,0,0,0,2,0,179,4.66,331.39,0,100.91,101.73,128.75,504.38,2,1.5,0.04,0.01,0.92,13.72,5.76,8.78,5.91,1.6,-1.33,-3.24,1093.98,-0.03,2765.83,-2.83,9.43,0.42,0,0,43.75,2,0,6,0,6,0,10,-9.39,-0.44,8.94,Fathead,LC50,96,0.89,0.44,9.39,-4.915
596,34723825,205,5.323009979,1.15,0.14,6,0,0,0,0,1,1,179.06,3.56,329.21,252.6,0,0,76.6,506.8,0,1.7,0.02,0,0.93,13.49,3.64,4.78,1.99,2.06,-1.89,-2.6,9906.04,-0.08,10000,-1.42,10.77,0.14,0,0,8.9,1,0,6,0,6,5,8,-10.44,0.84,11.28,Fathead,LC50,96,205,-0.84,10.44,-4.8
518,3481207,0.27,-1.30933332,0,-6.75,2,0,0,0,0,1,0,230.91,2.68,362.31,0,47.43,68.3,246.57,567.79,1.5,1,0.01,0,0.92,16.58,6.46,8.65,4.43,3.21,-2.85,-3.23,3516.26,0.73,10000,-2.06,8.64,0.44,0,0,23.85,1,0,6,0,6,0,11,-8.86,-0.51,8.36,Fathead,LC50,96,0.27,0.51,8.86,-4.685
335,350469,28.4,3.346389145,0.2,-1.6,5,0,0,0,0,1,0,141.1,4.65,312.23,0,96.88,168.48,46.88,465.68,0,1,0.05,0,0.93,13.45,4.17,5.28,3.06,1.78,-1.76,-3.46,1194.48,-0.13,1082.82,-2.62,11.04,1.44,46.88,0,44.61,3,0,6,0,6,0,10,-10.52,-1.35,9.17,Fathead,LC50,96,28.4,1.35,10.52,-5.935
519,3558698,0.21,-1.560647748,0,-7,4,0,0,0,0,2,0,231.3,1,489.36,0,4.54,484.81,0,818.13,0,1,0,0,0.86,29.93,9.22,10.1,4.77,4.68,-4.64,-6.04,8970.6,0.4,5299.53,0.3,9.02,0.63,0,0,7.67,1,0,18,0,18,0,18,-8.98,-0.36,8.62,Fathead,LC50,96,0.21,0.36,8.98,-4.67
336,368774,47.7,3.864931398,0.28,-1.28,4,0,0,0,0,1,0,171.12,4.64,354.77,0.79,71.58,161.71,120.69,541.71,0,1.5,0.04,0,0.91,16.43,4.05,6.69,3.46,2.53,-2.94,-3.83,2075.59,0.22,4992.14,-2.17,10.63,1.08,120.69,0,25.66,1,0,6,0,6,0,12,-10.57,-0.98,9.59,Fathead,LC50,96,47.7,0.98,10.57,-5.775
520,3698837,0.05,-2.995732274,0,-8.56,4,0,0,0,0,2,0,237,5.38,375.67,0,173.37,85.31,117,591.83,0,2,0.05,0,0.91,17.06,6.4,7.64,3.95,1.53,-2.47,-3.44,224.85,-0.67,431.24,-4.22,10.83,2.27,0,0,83.64,6,0,6,0,6,0,14,-11.19,-2.14,9.04,Fathead,LC50,96,0.05,2.14,11.19,-6.665
337,371404,16.9,2.827313622,0.15,-1.88,7,0,0,0,0,1,0,111.12,4.55,288.87,0,61.69,180.34,46.84,422.3,1.5,1,0.05,0,0.94,11.83,3.99,6.8,5.04,1.8,-1.51,-3.33,2575.48,0.16,2483.16,-1.93,8.29,-0.25,46.84,0,26.36,1,0,6,0,6,0,8,-8.55,0.29,8.84,Fathead,LC50,96,16.9,-0.29,8.55,-4.13
597,37529309,0.06,-2.813410717,0,-8.23,2,0,0,0,0,10,0,233.4,2.1,598.83,388.04,61.68,149.11,0,998.73,1.5,1,0,0,0.81,28.82,9.23,11.25,3.57,4.71,-5.02,-5.37,2576.25,-0.67,1375.88,-1.17,8.04,-0.63,0,0,26.35,1,0,6,0,6,0,17,-8.38,0.61,8.99,Fathead,LC50,96,0.06,-0.61,8.38,-3.885
338,387451,9.41,2.241772954,0.06,-2.83,4,0,0,0,0,1,0,158.56,4.62,321.72,15.76,64.74,144.97,96.25,491.63,0,2,0.04,0,0.94,14.26,4.6,6.12,3.7,1.59,-1.34,-3.25,2409.69,0.25,4309.63,-2.11,9.77,0.93,38.22,0,33.52,1,0,6,0,6,0,10,-9.94,-0.9,9.04,Fathead,LC50,96,9.41,0.9,9.94,-5.42
4,39145476,1.92,0.652325186,0.01,-4.87,1,0,0,0,0,3,0,249.65,7.32,448.59,0,96.73,280.12,71.73,738.54,0,1.5,0.07,0,0.88,24.15,8.23,9.8,4.2,3.66,-3.86,-4.8,1198.34,-0.27,1486.72,-2.03,9.87,1.1,0,0,49.85,4,0,12,0,12,0,17,-9.61,-1.06,8.54,Fathead,LC50,96,1.92,1.06,9.61,-5.335
7,3923522,11.1,2.406945108,0.05,-2.93,1,0,0,0,0,4,0,208.26,2.61,452.16,35.82,29.52,386.83,0,742.43,1.5,0.75,0.01,0,0.88,24.68,8.35,10.34,5.69,3.6,-3.42,-5.37,5199.78,0.07,2939.31,-0.32,9.75,-0.08,0,0,17.11,1,0,12,0,12,0,16,-9.57,0.23,9.8,Fathead,LC50,96,11.1,-0.23,9.57,-4.67
339,393395,29.6,3.387774361,0.17,-1.8,2,0,0,0,0,1,0,179.12,4.27,335.8,0.8,45.33,129.26,160.42,515.44,1.5,1,0.04,0,0.93,15.07,3.64,8.11,4.73,2.46,-2.22,-3.35,3681.85,0.54,10000,-1.8,8.79,0.5,160.42,0,23.23,1,0,6,0,6,0,12,-8.82,-0.36,8.46,Fathead,LC50,96,29.6,0.36,8.82,-4.59
523,3944761,16,2.772588722,0.14,-1.97,5,0,0,0,0,3,0,114.19,3.62,339.23,281.72,57.51,0,0,529.3,0,2,0.02,0,0.93,13.1,3.74,4.64,2.24,1.35,-0.98,-2.62,2822.18,-0.06,1518.37,-2.29,10.53,-0.86,0,0,32.44,1,0,0,0,0,0,8,-10.39,0.95,11.33,Fathead,LC50,96,16,-0.95,10.39,-4.72
598,39905572,3.01,1.101940079,0.02,-4.16,2,0,0,0,0,7,0,193.29,2.86,470.82,260.74,61.7,148.38,0,768.76,1.5,1.75,0.01,0,0.86,21.53,7.07,9.43,4.66,2.96,-2.94,-4.47,2575.17,-0.41,1375.25,-1.46,7.86,-0.49,0,0,35.22,2,0,6,0,6,0,14,-8.17,0.54,8.71,Fathead,LC50,96,3.01,-0.54,8.17,-3.815
537,4/5/07,133,4.890349128,0.84,-0.17,6,1,0,0,0,2,0,121.61,3.19,336.99,254.5,8.57,0,73.92,511.03,0,2,0.02,0,0.92,13.01,3.54,4.67,2.14,1.33,-0.56,-3.6,2048.93,0.96,3019.17,-3.55,9.68,-1.08,0,0,6.88,1,0,0,0,0,0,7,-9.29,1.44,10.74,Fathead,LC50,96,133,-1.44,9.29,-3.925
524,4117140,1.07,0.067658648,0.01,-4.97,4,0,0,0,0,8,0,154.25,2.05,467.75,382.13,60.56,25.06,0,728.4,1,1.7,0.01,0,0.84,18.1,5.5,7.1,2.8,2.74,-2.74,-4.29,2640.32,-0.5,1412.9,-1.78,10.41,-1.74,0,0,23.52,1,0,0,0,0,0,11,-10.13,1.62,11.76,Fathead,LC50,96,1.07,-1.62,10.13,-4.255
599,42087809,27.7,3.321432413,0.13,-2.06,0,0,0,0,0,2,1,215.59,7.83,406.88,97.63,121.45,116.11,71.68,643.1,0,3,0.1,0,0.89,19.41,6.28,9.16,4.85,1.7,-2.35,-3.94,698.55,-0.41,829.13,-3.16,10.38,1.57,0,0,72.69,5,0,6,0,6,0,14,-10.61,-1.53,9.08,Fathead,LC50,96,27.7,1.53,10.61,-6.07
525,4214793,1140,7.038783541,8.8,2.17,6,0,0,0,0,1,0,129.55,2.83,294.03,0,80.56,141.51,71.97,430.53,1,1,0.02,0,0.94,11.79,4.58,5.78,4.19,1.83,-0.89,-3.21,1705.76,0.07,2183.97,-2.41,9.74,0.42,0,0,34.84,2,0,6,0,6,0,8,-9.41,-0.21,9.2,Fathead,LC50,96,1140,0.21,9.41,-4.81
600,42454068,41.9,3.735285827,0.25,-1.38,1,0,0,0,0,3,0,167.12,5.89,343.37,8.97,211.33,123.07,0,530.53,1,3.75,0.07,0.01,0.92,14.33,5.82,8.97,7.32,-0.12,-1.12,-3.36,98.15,-1.27,40.24,-4.69,10.9,1.65,0,0,99.15,5,0,6,0,6,0,12,-10.3,-1.48,8.81,Fathead,LC50,96,41.9,1.48,10.3,-5.89
526,4253898,8.31,2.117459609,0.06,-2.89,7,0,0,0,0,3,1,150.3,2.52,379.82,326.71,0,0,53.11,602.41,0,1,0.01,0,0.91,16.03,4.24,4.86,0.98,2.48,-3.2,-3.02,9906.04,0.39,10000,-1.23,9.37,1.89,0,0,0,0,0,0,0,0,0,8,-8.96,-1.41,7.55,Fathead,LC50,96,8.31,1.41,8.96,-5.185
527,4460860,49.5,3.90197267,0.25,-1.38,0,0,0,0,0,4,0,196.2,5.13,419.97,263.79,74.76,81.42,0,678.23,0,4.25,0.04,0,0.89,19.2,5.6,8.28,5.1,1.23,-1.3,-3.72,1936.06,-0.31,1010.36,-2.23,8.82,0.47,0,0,62.46,4,0,6,0,6,0,14,-8.64,-0.35,8.29,Fathead,LC50,96,49.5,0.35,8.64,-4.495
340,446526,1.35,0.300104592,0.01,-4.52,5,0,0,0,0,1,0,124.11,5.39,304.43,18.67,71.54,179.04,35.18,455.87,0,2,0.06,0,0.94,13.16,4.15,5.81,3.92,1.53,-1.23,-3.34,2077.44,0.05,1699.41,-2.11,10.14,0.76,35.18,0,35.62,1,0,6,0,6,0,9,-9.91,-0.7,9.21,Fathead,LC50,96,1.35,0.7,9.91,-5.305
341,447609,42.2,3.742420221,0.25,-1.4,4,0,0,0,0,1,0,171.12,7.26,343.9,0.8,60.35,173.94,108.82,530.62,0,1.5,0.1,0,0.92,16.1,4.17,7.32,3.44,2.51,-2.76,-3.63,2652.22,0.3,5602.06,-1.92,10.6,1.13,108.82,0,25.66,1,0,6,0,6,0,12,-10.53,-1.02,9.51,Fathead,LC50,96,42.2,1.02,10.53,-5.775
342,454897,0.92,-0.083381609,0.01,-5.24,3,0,0,0,0,1,0,174.12,0.67,401.55,19.51,75.78,158.87,147.39,597.32,0,2,0,0,0.85,18.63,4.04,7.23,4.08,2.64,-3.15,-4.65,1893.55,0.17,6330.52,-2.26,10.57,1,147.39,0,36.75,1,0,6,0,6,0,12,-10.59,-0.96,9.64,Fathead,LC50,96,0.92,0.96,10.59,-5.775
343,459596,38.4,3.64805746,0.31,-1.18,4,0,0,0,0,1,0,125.15,4.37,322.82,88.57,24.04,163.37,46.84,485.44,1,1,0.04,0,0.93,14.19,4.01,6.52,4.02,2.17,-0.94,-3.52,5859.9,0.43,6038.41,-1.29,8.22,-0.27,46.84,0,14.08,1,0,6,0,6,0,9,-8.18,0.43,8.61,Fathead,LC50,96,38.4,-0.43,8.18,-3.875
345,464459,63.2,4.146304301,0.41,-0.89,6,0,0,0,0,1,0,154.25,1.74,357.1,319.69,37.41,0,0,595.59,1,1.7,0.01,0,0.96,17.04,4.8,7.06,3.75,2.01,-2,-2.2,4376.44,0.23,2439.64,-2.11,10.86,-3.11,0,0,19.62,1,0,7,0,7,7,11,-10.53,3.22,13.75,Fathead,LC50,96,63.2,-3.22,10.53,-3.655
346,464482,17,2.833213344,0.11,-2.19,4,0,0,0,0,0,0,152.24,3.85,357,315.83,41.17,0,0,592.24,0,2,0.02,0,0.96,17.55,4.53,6.26,2.83,1.9,-1.99,-2.26,4031.48,0.26,2232.47,-2.28,10.29,-0.93,0,0,25.4,1,0,7,0,7,6,11,-10.05,1.04,11.09,Fathead,LC50,96,17,-1.04,10.05,-4.505
528,4655349,38,3.63758616,0.3,-1.22,5,0,0,0,0,2,1,128.17,2.44,371.75,296.03,37.5,38.22,0,573.53,0,2,0.01,0,0.9,15.88,3.99,5.34,2.66,1.58,-1.31,-3.36,4368.46,0.13,2434.83,-1.88,10.51,-0.06,0,0,33.58,2,0,0,0,0,0,9,-10.43,0.13,10.56,Fathead,LC50,96,38,-0.13,10.43,-5.15
347,470826,102,4.624972813,0.66,-0.41,6,0,0,0,0,0,0,154.25,1.75,361.81,361.81,0,0,0,604.23,0,0.75,0.01,0,0.96,18.03,4.36,5.28,1.33,2.28,-2.83,-2.26,9906.04,0.57,5899.29,-1.52,10.4,-2.91,0,0,7.82,1,0,8,0,8,7,11,-10.01,2.85,12.86,Fathead,LC50,96,102,-2.85,10.01,-3.58
348,471772,1.49,0.39877612,0,-5.31,0,0,0,1,0,2,0,302.46,1.85,517.54,445.27,52.37,19.9,0,968.6,1,2,0,0,0.91,31.52,8.24,12.35,4.45,4.69,-4.64,-1.2,799.6,0.03,494.09,-2.22,8.68,-0.38,0,0,32.65,2,0,14,0,14,11,22,-8.36,0.37,8.73,Fathead,LC50,96,1.49,-0.37,8.36,-3.995
529,4798441,30.4,3.414442608,0.3,-1.19,9,0,0,0,0,4,0,100.16,1.96,327,248.34,33.11,45.55,0,490.95,1,1.7,0.01,0.01,0.92,11.36,3.55,4.99,3.3,1.9,-0.67,-3.04,4807.06,0.06,2700.11,-1.59,10.5,-1.03,0,0,18.51,1,0,0,0,0,0,7,-10.23,1.17,11.39,Fathead,LC50,96,30.4,-1.17,10.23,-4.53
530,4901513,0.41,-0.891598119,0,-6.34,4,0,0,0,0,1,0,231.89,3.21,358.19,0,47.88,71.71,238.61,560.29,1,0.75,0.02,0,0.92,16.31,6.26,7.75,3.46,3.5,-2.76,-3.21,3482.55,0.71,10000,-2.05,9.51,0.66,0,0,21.46,1,0,6,0,6,0,11,-9.51,-0.75,8.76,Fathead,LC50,96,0.41,0.75,9.51,-5.13
531,4916578,151,5.017279837,0.82,-0.2,1,0,0,0,0,3,0,184.24,0,431.98,60.11,52.29,319.57,0,701,0,3,0,0,0.88,23.03,7.32,8.71,5.58,2.42,-2.34,-4.94,3162.29,-0.06,1717.09,-1.07,10.11,0.12,0,0,24.34,2,0,12,0,12,0,14,-10.02,-0.02,10,Fathead,LC50,96,151,0.02,10.02,-5.02
350,496162,81.7,4.403054002,0.68,-0.39,7,0,0,0,0,0,0,120.15,1.7,301.74,118.36,0,183.39,0,462.93,0,0.75,0.01,0,0.96,14.12,4.2,4.22,2.43,2.37,-1.66,-3.07,9906.04,0.09,5899.29,-0.87,9.07,-0.32,0,0,9.23,1,0,9,0,9,2,9,-8.89,0.36,9.25,Fathead,LC50,96,81.7,-0.36,8.89,-4.265
351,497370,228,5.429345629,2.03,0.71,10,0,0,0,0,1,0,112.17,1.89,306.38,264.99,41.39,0,0,468.85,1,1.7,0.01,0.01,0.95,11.97,3.41,5.32,3.66,1.17,-0.96,-2.3,4012.12,0.2,2220.89,-2.19,10.93,-3.15,0,0,19.69,1,0,7,0,7,7,8,-10.79,3.31,14.1,Fathead,LC50,96,228,-3.31,10.79,-3.74
352,498668,10,2.302585093,0.11,-2.24,12,0,0,0,0,0,0,94.16,0.33,293.76,212.82,0,80.94,0,437.26,0,0,0,0,0.95,12.12,3.06,2.85,-0.35,2.68,-2.48,-2.75,9906.04,0.62,5899.29,-1.23,9.95,-1.21,0,0,0,0,0,7,0,7,5,7,-9.58,1.28,10.87,Fathead,LC50,96,10,-1.28,9.58,-4.15
353,499832,322,5.774551546,1.93,0.66,3,0,0,2,0,2,0,167.12,0.01,348.38,0,226.35,122.04,0,533.7,2,5,3.00E-07,0.02,0.91,15.09,6.08,10.55,10.34,0.36,-1.14,0.1,4.54,-1.37,2.35,-5.07,10.63,1.14,0,0,111.32,5,0,6,0,6,0,12,-10.78,-1.23,9.54,Fathead,LC50,96,322,1.23,10.78,-6.005
354,500221,16.4,2.797281335,0.15,-1.88,5,0,0,0,0,1,0,107.11,4.48,291.65,18.78,102,170.87,0,430.46,0,3.5,0.05,0,0.95,12.06,4.3,5.97,5.5,-0.37,0.46,-3.23,1068.27,-0.26,531.31,-2.7,10.23,0.83,0,0,48.99,2,0,6,0,6,0,8,-10.28,-0.78,9.5,Fathead,LC50,96,16.4,0.78,10.28,-5.53
15,50066,484,6.182084907,2.08,0.73,1,0,0,0,0,1,0,232.24,1.19,386.78,90.38,130.51,165.89,0,676.31,2,4,0,0.01,0.96,21.85,7.7,12.16,9.32,1.46,-2.28,-2.92,573.2,-0.43,271.09,-3.24,10.05,0.42,0,0,96.92,5,0,12,0,12,1,17,-10.01,-0.19,9.82,Fathead,LC50,96,484,0.19,10.01,-5.1
355,502567,31,3.433987204,0.22,-1.52,4,0,0,0,0,6,1,142.24,3.29,430.13,397.66,32.47,0,0,678.51,0,2,0.02,0,0.87,17.15,4.57,5.58,1.62,2.52,-2.34,-3.67,4875.13,-0.09,2741.46,-1.54,10.57,-0.9,0,0,24.78,1,0,0,0,0,0,10,-10.39,0.91,11.3,Fathead,LC50,96,31,-0.91,10.39,-4.74
16,51285,10.9,2.388762789,0.06,-2.83,2,0,0,0,0,3,0,184.11,6.61,349.46,0,229.65,119.81,0,538.94,1,2.75,0.08,0.01,0.92,14.63,5.95,8.82,6.45,0.07,-1.35,-3.46,65.78,-1.44,26.11,-5.04,11.48,2.09,0,0,107.22,7,0,6,0,6,0,13,-10.76,-1.89,8.88,Fathead,LC50,96,10.9,1.89,10.76,-6.325
356,513815,6.91,1.932969638,0.08,-2.48,10,0,0,0,0,1,0,82.15,0.56,303.75,242.18,0,61.58,0,449.09,0,0,0,0,0.93,11.77,2.88,2.64,-0.69,2.65,-2.53,-2.9,9906.04,0.68,5899.29,-1.21,9.63,-0.73,0,0,0,0,0,0,0,0,0,6,-9.22,0.67,9.89,Fathead,LC50,96,6.91,-0.67,9.22,-4.275
357,514103,2.38,0.867100488,0.01,-4.84,0,0,0,1,0,2,0,302.46,2.94,537.11,409.47,74.04,53.61,0,1004.92,1,2,0.01,0,0.9,33.29,8.89,13.18,4.87,4.81,-4.99,-1.54,498.17,-0.16,296.27,-2.5,8.86,-0.57,0,0,41.79,2,0,14,0,14,10,22,-8.53,0.45,8.98,Fathead,LC50,96,2.38,-0.45,8.53,-4.04
601,51630581,0.01,-4.605170186,1.21E-05,-11.32,1,0,0,0,0,8,1,419.91,4.77,725.46,132.79,92.43,428.48,71.76,1302.84,0,4,0.02,0,0.8,44.94,14.56,17.57,7.21,5.98,-7.88,-6.89,1316.3,-0.72,1646.18,-0.95,9.51,0.3,0,0,60.27,4,1,18,0,18,0,30,-9.15,-0.27,8.87,Fathead,LC50,96,0.01,0.27,9.15,-4.71
17,51796,5240,8.564076777,58.8,4.07,7,0,0,0,0,1,0,89.09,3.84,283.32,145.72,137.6,0,0,393.52,2,2.5,0.04,0.01,0.92,8.95,3.01,6.99,6.51,-0.3,-0.36,-2.88,490.94,-0.59,229.29,-3.96,9.94,-1.04,0,0,65,3,0,0,0,0,0,6,-10.82,1.54,12.37,Fathead,LC50,96,5240,-1.54,10.82,-4.64
532,5217470,4510,8.414052432,22.5,3.11,3,0,0,0,0,2,0,200.26,0.82,400.89,271.18,89.82,0,39.89,658.33,0,3.5,0,0,0.91,18.91,5.41,7.52,4.32,1.44,-1.99,-2.94,1393.52,-0.18,1171.19,-2.98,8.88,1.81,0,0,65.61,4,0,6,0,6,1,13,-8.96,-1.09,7.86,Fathead,LC50,96,4510,1.09,8.96,-5.025
358,525826,3.5,1.252762968,0.02,-4.15,1,0,0,0,0,0,0,222.24,4.87,451.32,0,53.93,397.4,0,743.47,0,2.5,0.03,0,0.88,27.4,8.29,10.64,6.34,3.54,-3.46,-5.38,3051.6,0.1,1652.22,-1.11,9.24,0.97,0,0,34.43,2,0,16,0,16,0,17,-9.3,-0.78,8.53,Fathead,LC50,96,3.5,0.78,9.3,-5.04
602,52645531,0.02,-3.912023005,4.09E-05,-10.1,2,0,0,0,0,6,2,391.29,2.52,679.25,191.7,23.45,331.28,132.82,1196.19,0,2.5,0.01,0,0.8,41.03,12.79,15.1,4.95,6.38,-7.38,-6.31,5936.25,0.29,10000,-0.21,9.38,0.09,0,0,37.1,3,1,15,3,12,3,26,-9.02,0.06,9.08,Fathead,LC50,96,0.02,-0.06,9.02,-4.48
359,527606,13,2.564949357,0.1,-2.35,3,0,0,0,0,1,0,136.19,2.16,364.21,253.38,35.03,75.8,0,568.09,1,0.75,0.01,0,0.91,16.66,4.53,6.47,3.33,2.25,-1.76,-3.34,4610.25,0.22,2580.82,-1.8,9.21,-0.32,0,0,18.73,1,0,6,0,6,0,10,-8.69,0.43,9.12,Fathead,LC50,96,13,-0.43,8.69,-4.13
360,529191,44.7,3.799973502,0.38,-0.96,5,0,0,0,0,1,0,117.15,5.28,326.17,77.98,64.83,183.36,0,492.82,0,1.5,0.06,0,0.93,14.68,4.59,5.74,3.45,1.8,-1.93,-3.62,2405.06,0,1277.33,-1.97,9.98,0.5,0,0,25.57,1,0,6,0,6,0,9,-9.77,-0.36,9.41,Fathead,LC50,96,44.7,0.36,9.77,-5.065
361,529204,52.9,3.968403339,0.44,-0.82,4,0,0,0,0,1,0,120.15,3.81,322.74,86.2,71.43,165.12,0,493,0,2,0.03,0,0.94,14.51,4.63,5.6,3.85,1.72,-1.23,-3.37,2082.3,-0.04,1093.1,-2.16,9.85,0.48,0,0,35.3,1,0,6,0,6,0,9,-9.71,-0.41,9.29,Fathead,LC50,96,52.9,0.41,9.71,-5.06
533,5292455,6.52,1.874874376,0.03,-3.6,2,0,0,0,0,3,2,239.18,9.47,467.93,192.37,172.58,102.98,0,755.97,0,5,0.12,0,0.86,23.16,7.04,11.65,6.98,0.72,-1.98,-4.33,228.72,-1.18,100.42,-4.05,11,1.76,0,0,107.45,7,0,6,0,6,0,17,-11.1,-1.73,9.37,Fathead,LC50,96,6.52,1.73,11.1,-6.415
362,532321,484,6.182084907,3.36,1.21,4,0,0,1,0,1,0,122.12,2.94,304.94,0,103.3,201.64,0,455.43,1,2,0.02,0.01,0.94,13.36,4.96,6.73,5.74,1.86,-1.47,-1.68,262.95,-0.28,148.51,-2.62,10.1,0.39,0,0,48.49,2,0,6,0,6,0,9,-4.67,4.05,8.72,Fathead,LC50,96,484,-4.05,4.67,-0.31
534,5331919,3.21,1.166270937,0.02,-4.14,3,0,0,0,0,1,1,201.69,1.97,371.17,0,19.7,146.25,205.22,576.31,0.8,1.5,0.01,0,0.9,17.66,6.33,7.96,4.24,3.06,-3.24,-3.81,6442.58,0.85,10000,-1.27,9.41,1.54,0,0,12.15,1,0,9,0,9,0,11,-8.81,-0.87,7.95,Fathead,LC50,96,3.21,0.87,8.81,-4.84
363,534521,1.73,0.548121409,0.01,-4.74,2,0,0,0,0,3,0,198.14,7.3,377.99,82.75,219.94,75.3,0,594.24,1,2.75,0.09,0.01,0.9,16.42,6.05,9.42,6.15,0.42,-1.78,-3.44,81.33,-1.41,32.84,-5.02,11.15,2.02,0,0,105.36,7,0,6,0,6,0,14,-10.51,-1.82,8.69,Fathead,LC50,96,1.73,1.82,10.51,-6.165
535,5372816,8.94,2.190535589,0.04,-3.15,0,0,0,0,0,3,2,209.2,2.49,449.53,195.26,146.57,107.7,0,717.96,1,4,0.01,0.01,0.86,21.68,6.74,10.43,7.27,1.25,-2.48,-4.27,403.64,-0.93,185.55,-3.55,8.41,0.77,0,0,92.38,5,0,6,0,6,0,15,-8.85,-0.86,7.99,Fathead,LC50,96,8.94,0.86,8.85,-4.855
364,538681,1.71,0.536493371,0.01,-4.47,6,0,0,0,0,4,0,148.25,0.38,421.42,226.63,0,194.8,0,670.89,0,0,0,0,0.88,19.99,5.72,5.53,0.17,4.67,-4.8,-4.41,9906.04,0.65,5899.29,-0.45,9.6,-0.4,0,0,0,0,0,6,0,6,0,11,-9.37,0.52,9.89,Fathead,LC50,96,1.71,-0.52,9.37,-4.425
536,5395755,60.2,4.097672352,0.4,-0.91,7,0,0,0,0,5,0,150.3,0,410.09,345.91,0,0,64.17,633.16,0,1,0,0,0.87,15.98,4.31,4.6,0.61,3.24,-3.55,-3.64,9906.04,0.43,10000,-1.04,8.92,0.15,0,0,0,0,0,0,0,0,0,8,-8.47,0.31,8.78,Fathead,LC50,96,60.2,-0.31,8.47,-4.08
365,540885,327,5.789960171,2.82,1.04,7,0,0,0,0,1,1,116.16,2.26,340.36,302.26,38.1,0,0,516.76,0,2,0.01,0,0.91,13.88,3.27,4.64,2.55,1.09,-0.75,-2.91,4311.65,0.2,2400.63,-2.13,10.82,-1.18,0,0,31.87,2,0,0,0,0,0,8,-10.9,1.26,12.15,Fathead,LC50,96,327,-1.26,10.9,-4.82
